target_id	GRP1A	GRP1B	GRP1C	GRP1D	GRP1E	GRP2A	GRP2B	GRP2C	GRP2D	GRP2E	GRP3A	GRP3B	GRP3C	GRP3D	GRP3E	GRP4A	GRP4B	GRP4C	GRP4D	GRP4E
ENST00000539442.1	0	0	2.84761	0	0	0	0	0	5.23946	0	0	0	0	0	0	0	0	0	0	0
ENST00000545026.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000642492.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000644580.2	0	0	0	0	1.74584	0	0	0	0	0	0	0.906693	0	0	1.71391	0	0	0	0	0
ENST00000645817.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000643738.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000644554.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000647226.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000645572.1	0	0	2.70127	1.16151	2.31328	0	0	0	0	0	0	1.19537	4.53916	0	0	0	2.18059	0	1.13773	0
ENST00000642192.1	0	3.8825	1.34722	0	0	0	0	0	3.77664	0	0	0	0	0	0	0	0	0	0	0
ENST00000437056.5	0	0	0	1.17855	1.17071	0	0	1.11272	0	0	0	2.4304	0	1.37283	0	0	2.24392	4.42637	1.15695	0
ENST00000375129.8	0	0	3.59104e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000645762.1	0	0	0	0	0	0	0	0	0	0	4.30203	0	3.99533	0	3.89415	0	0	0	0	0
ENST00000442710.5	0	4.10771	0	0	0	8.13575	0	0	0	0	0	0	4.2384	16.651	0	0	0	0	0	0
ENST00000643768.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2561	0	0	0	0	0
ENST00000444615.1	0	0	37.0072	0	0	0	0	0	0	0	0	0	18.781	0	0	0	0	0	0	0
ENST00000642762.1	0	20.0416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000617811.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000621123.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000613727.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000614313.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000618894.1	0	0.377515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000392499.6	0	0	0	0	0	0	0	0	3.74644	0	0	0	0	0	0	0	0.156402	0	0	0
ENST00000307944.6	12.3632	7.69841	18.9638	3.01395	0	0	2.92644	11.5593	0	0	3.31268	4.50512	13.1663	21.3835	0	8.71394	0.21942	3.19572	2.96955	0
ENST00000460288.1	5.10522	7.99659	15.5357	8.63509	17.3496	5.59891	4.15274	4.17533	5.61215	1.35184	7.73091	6.89252	3.78344	5.98649	7.01263	0	2.56553	2.58963	2.80155	2.68975
ENST00000486132.5	6.76576	5.14146	0	3.02154	2.72726	0	2.68144	8.03629	1.90346	3.70471	5.11933	3.70035	6.98189	4.85544	5.27863	0	2.16108	8.74821	2.76791	3.23705
ENST00000372168.7	0	0	6.55263	10.3505	11.5918	7.42718	1.94485	0	0	0	2.99075	0	4.81744	13.6092	0	0	0	5.37767	8.73054	2.70712
ENST00000372172.5	22.6985	19.5027	14.8527	11.3883	13.1844	9.88185	13.8385	11.4077	17.6152	15.9277	22.2724	18.9134	10.2487	14.2387	16.0289	15.4354	19.0202	17.1523	9.95935	13.8082
ENST00000486296.5	6.484	0	0	0	0	0.209549	0	0	10.0431	0	0	0.373711	0	0	0	0	0	0	0	0
ENST00000466423.5	0	0	4.09886	0	10.1655	6.13293	6.11331	0	0	0	0	0	0	5.91767	8.9339	0	0	0	3.47525	0
ENST00000487488.5	0	10.7926	0	7.8431	8.93932	5.0726	0	0	5.13263	0	11.3868	14.1752	5.53112	10.6674	4.99169	0	0	0	0	0
ENST00000484564.1	0	0	0	0	0	0	0	0	0	46.0613	0	0	0	0	0	0	0	0	28.6697	0
ENST00000338733.10	0	9.26921	6.86626	17.0888	6.90677	12.4463	8.22713	13.476	14.358	10.0173	16.8228	10.65	17.5231	14.2989	10.546	16.8011	10.8082	6.54406	18.8008	8.63623
ENST00000424280.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000446782.5	4.49501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82906	0	0
ENST00000479590.1	9.49031	17.5267	26.0854	8.26661	8.80445	8.23772	0	17.1745	16.3204	0	0	0	0	0	24.3621	0	0	0	0	0
ENST00000413695.1	0	4.12457	4.42903	0	0	0	0	0	0	0	0	1.16794	0	0	0	0	0	0	0	0
ENST00000430560.1	0	0	0	0	13.0771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000646262.1	0	0	0	0	0	0	0.516282	0	0	0	0	0	0	0	0	0	0	0	0.522292	0
ENST00000375256.5	1.61219	3.53371	4.48502	5.37753	1.49524	8.20329	4.79515	3.79264	5.53858	4.68976	4.79432	5.17405	4.46574	3.55819	2.48787	3.77651	4.25395	1.43009	2.43021	2.34401
ENST00000505926.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000264917.10	0.414509	0	0	0	0	0	0	0	0	0	0	0	0.381526	0	0	0	0	0	0	0
ENST00000340978.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000346042.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000333194.8	0	0	0	0	0	0.679373	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000342343.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000502945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000503963.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000505283.1	0	0	0	0	0	0	0	0	0	0	0.61051	0	0	0	1.10819	0	0	0	0	0
ENST00000568207.5	0	0	1.79445	1.76815	1.82641	8.81462	5.20671	3.49053	3.38606	3.38492	0.37516	1.92749	3.63186	0	0	3.44889	0	0	0	3.44353
ENST00000564923.5	4.54478	0	0	0	0	0	5.07002	0	0	0	0	13.7695	0	15.985	2.33576	0	0	0	0	0
ENST00000569562.5	0	9.71001	22.3477	35.4504	6.57844	25.9224	0	9.53328	9.05612	18.476	0	0	0	0	0	12.0126	7.19463	18.1338	0	36.7746
ENST00000342932.8	2.12152	0	0	1.05969	0	1.39245	1.04906	0	0	0	1.58273	0	0	4.14207	0	1.42291	0	1.55245	1.56807	0
ENST00000562192.1	0	0	23.8256	0	0	0	0	0	0	0	0	0	0	0	0	24.0462	22.3862	0	0	0
ENST00000568649.5	0	0	0	4.18201	3.18438	3.204	0	0	0	2.21962	0	0	0	0	0	0	4.55397	0	0	4.4968
ENST00000562095.1	0	0	0	0	0	0	0	0	0	0	23.7445	0	0	2.07748	0	0	0	0	20.6278	0
ENST00000567336.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000563393.1	8.16753	0	6.50872	0	0	0	0	0	0	0	0	0	1.77658	0	4.00603	4.77698	2.08047	0	1.87716	0
ENST00000564953.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000563298.1	0	0	0	0	0	8.53811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000375249.5	14.8031	17.3194	14.0392	24.8502	25.8388	13.8988	12.5212	14.1998	11.0523	7.95526	11.7614	18.498	18.9581	25.8585	18.6941	3.08686	9.31729	12.1446	6.95384	3.96743
ENST00000375251.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00167	0	1.73448
ENST00000466976.1	0	3.05739	2.68298	2.00987	3.37724	0	0	0	0.979341	0	0.827265	2.44718	0	0	1.92703	0	0	1.06685	1.2304	0
ENST00000234453.10	3.00582	2.67125	1.43385	2.14563	3.14079	2.08085	2.62196	1.71219	2.57808	2.01581	3.51489	3.22189	2.78306	1.99406	3.08745	2.40122	2.19908	2.9763	1.88182	2.33951
ENST00000453653.5	0	0	10.1824	1.47591	0	0	14.9385	0	0	9.21314	0	1.94655	8.31903	9.97321	4.12976	26.294	4.86009	0.501197	0	10.4873
ENST00000461474.1	12.3217	11.5311	0	0	0	18.0127	0	12.1094	10.596	11.3904	0	10.9027	0	0	0	0	4.57987	3.68687	0	4.35597
ENST00000421187.1	0	0	4.95172	0	0	4.00126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000261693.11	0	0	0	0	0	0	0	0	0	0	0	0.447116	0	0.868973	0	0	0	0	0	0
ENST00000339570.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000681788.1	0	0	0	0	0	0	0	0	0.947839	0	0	0	0	0	0	0	0	0	0	0
ENST00000681555.1	0	0	2.25203	0	0	0	0	0	0.870036	0	0	1.03627	0	0	0	0	0	0	0	0
ENST00000680596.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000680982.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71621
ENST00000680926.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78444	0.642654	0	0.541792	0
ENST00000680556.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000681686.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000679605.1	0	0	0	0	0	1.50714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000415380.6	0	0	0	0	0	0	0	0	1.04111	0	0	0	0	0	0	0	0	0	0	0
ENST00000681117.1	0	0	0	1.01995	4.64663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000681499.1	0	0	0	0	0	3.05937	4.91341	1.469	0.87868	12.484	0	0.297829	0	0	0	0	0	1.08705	2.85856	0.109832
ENST00000545305.1	2.84972	2.68691	0.371731	0	0	0	0	0	3.70191	4.83467	0	0	0	0	0	0	1.91007	0	1.71551	3.26105
ENST00000538291.5	0	0	0.633758	1.26592	1.37259	1.61085	1.48977	1.80387	1.27621	1.35389	0	1.03693	0.401202	1.22977	0.997911	1.38913	1.22911	1.00249	1.64506	4.1563
ENST00000546215.5	6.31964	2.34854	0	1.53464	0	0	0	0	0	0	0	0	2.80963	5.00882	0	0	0	0	0	0
ENST00000535005.5	0	0	2.41712	0	1.6184	1.31201	0	1.53625	0	0	4.23884	0	0	0	2.93993	0	0	0.938544	0	0
ENST00000679955.1	0.570649	0	0	0	0	0.609406	0	0.43589	0.536957	0.455564	0	0.959502	0	0	0.531671	0	0	0	0.617002	0
ENST00000544327.1	0	0	0	0	0	0	0	0	1.31022	0	0	0	0	0	0	0	0	0	0	0
ENST00000539320.3	1.51333	0.549585	0	0	0	0	0	0	0	0.702292	0	0	0.921135	2.31119	1.24301	0	0.98948	1.01034	1.0549	0.607815
ENST00000545493.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62457	0.110907
ENST00000541661.5	2.01057	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6499	0	0	0	0	0
ENST00000418776.1	0	0	2.39087	7.54949	12.8098	32.1886	53.0771	16.6338	0	18.1007	5.64234	0	0	0	41.591	21.6355	0	0	17.7913	0
ENST00000411641.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000273784.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000478441.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000474602.5	0	0	0.40659	0	0.817453	0	0	0.479122	0	0	0	0.415265	0	0.420218	0.471632	0	0	0	0	0.452908
ENST00000412285.6	8.09956	6.03577	3.43128	6.2823	5.02317	0	1.21423	0.584101	0	0	5.03188	2.20652	2.7387	5.72848	3.96887	3.29063	1.31837	0.659454	0.481265	2.00273
ENST00000375241.6	0	0	0	0	0	0	0	0	0	1.17857	0	0	0	0	0	0	0	0	0	0
ENST00000375240.7	0	3.95286	0	0	1.61782	1.77302	2.52843	0	0	0	0	7.19957	0	0	2.41628	0	0	0	0	0
ENST00000375242.7	0	0.00564632	0	0	0	0	0	3.14781	0	0	0	1.8694	0	0	0	0	0	0	0	0.926171
ENST00000463569.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12453	1.84515	0
ENST00000481149.2	1.41596	2.83063	4.09832	0	0	0	0	0	0	0	4.8443	0	0	1.7287	0	0	0	0	0	0
ENST00000452280.5	0	0	0	0	0	0	0	2.6844	3.34307	0	0	0	0	0	0	0	0	0	0	0
ENST00000415608.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000480920.5	0	0	0	0	2.59427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000496750.5	0	0	0	0	0	3.16713	9.7856	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000463547.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000484948.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000272348.7	34.3953	70.7175	60.1192	26.2397	49.1441	209.509	153.072	122.019	120.965	155.438	35.0628	75.2381	71.483	37.6797	31.3319	216.361	154.495	54.5124	109.304	138.349
ENST00000429728.1	0	0	0	5.83118	0	0	0	6.85381	16.5691	0	0	0	0	0	0	7.70262	9.53339	15.1308	7.76782	13.5261
ENST00000482975.6	5.01947	4.98164	2.42143	0	2.54874	0	2.30049	0	0	2.35258	2.66056	2.57275	2.35997	0	2.26101	0	0	0	0	0
ENST00000438261.5	0	0	0	7.12396	0	0	0	0	9.90801	0	0	0	0	0	0	0	0	0	0	0
ENST00000449935.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1359	0	0
ENST00000413456.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000454893.1	9.34194	7.79798	0	0	0	0	16.5619	0	0	0	0	0	0	8.41678	0	0	0	29.4629	0	0
ENST00000480370.1	9.29835	0	8.51813	0	0	0	0	0	0	0	0	0	0	8.55971	0	16.1132	0	8.03944	8.17096	0
ENST00000488400.1	0	0	0.0453461	28.8993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000434739.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562459	0	0	0	0	0	0
ENST00000412138.6	0	0	4.01583	0.840442	0	7.59103	0	0	0	3.11535	0	5.04422	0	0	0	0	0	3.88884	0	0
ENST00000254928.10	8.25729	16.7031	18.4667	9.54949	9.94204	43.2961	25.9164	23.9615	30.6331	23.8132	9.00876	0	10.9838	0	0	42.5886	30.6853	16.1529	39.5036	52.4123
ENST00000578001.1	0	19.8249	0	4.54273	0	0	0	1.1066	12.6246	0	18.6307	11.5076	1.53026	0	4.00675	0	23.7701	0	0	0
ENST00000461894.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000580917.2	0	0	0	0	4.15993	1.73511	0	0	0	0	0	0	5.28132	0	6.00677	0	0	0	0	0
ENST00000577942.5	6.61131	0	0	13.5422	1.11292	0	6.47398	0	0	0	0	0	0	18.9484	8.71793	0	0	1.79947	8.42236	0
ENST00000471992.1	0	0	0	2.82874	6.06706	4.96258	0	0	0	6.58184	5.28312	9.24014	2.53832	20.8882	7.59198	8.63814	2.06562	0	0	0
ENST00000583487.1	0	0	0	0	0	0	7.03213	0	0	0	3.12576	0	0	0	0	0	0	0	0	0
ENST00000652165.1	1.06837	0	0	4.76256	1.0109	0.921465	0	1.08899	0	0	0	0	2.09942	0	0	0	0	0	0	0
ENST00000650713.1	0	0	8.72083	0	0	0	0	0	0	0	0	0	0	0	0.63211	0	0	0	0	0
ENST00000651476.1	0	0	0	0	0	0	10.1508	0	0	0	0	0	0	0	0	0	4.83423	0	0	5.516
ENST00000463092.5	5.44073	0	0	2.28987	12.3367	2.23927	0	0	0	8.66663	2.49515	0	9.21703	5.16984	4.53239	2.35582	2.34773	9.36519	9.74767	0
ENST00000636293.1	0	0	0	0	0	0	0	0	0	3.27317	0	0	0	0	0	0	0	0	0	0
ENST00000636836.1	0	0	0	0	0	0	4.16742	0	0	0	0	0	0	3.31652	0	0	5.0059	4.67102	0	2.73122
ENST00000652287.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000461035.5	0	0	12.5504	0	0	0	0	0	9.6373	0	0	0	0	0	0	8.09882	0	0	0	0
ENST00000491300.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000491773.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000494399.5	0	0	0	2.49137	0	1.32716	1.54356	1.2678	1.31367	0	0	0	2.18937	0	1.73945	0	3.16988	0	2.56988	4.49865
ENST00000434478.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000246337.9	17.8759	11.4825	0	11.5521	27.1279	15.6207	4.85325	29.6771	38.6035	40.2547	25.7024	14.4532	13.2454	9.48148	12.215	26.3967	22.6165	21.7642	18.3793	18.1008
ENST00000460334.5	5.31945	0	0	0	0	0	0	3.10263	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000462688.5	0	0	0	0	0	0	0	0	0	3.70337	0	0	0	6.67044	2.77436	0	0	0	0.727661	0
ENST00000460906.5	0	0	0	0	0	0	0	5.83943	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000490385.5	0	0	3.82662	0	0	0	0	0	0	0	6.97843	0	0	0	0	0	0	0	0	0
ENST00000469548.5	0	0	5.6702	0	0	0	0	0	0	0	0	0	0	0	0.00162855	0	0	0	0	0
ENST00000486699.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000478467.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000428106.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000496439.1	0	0	0	4.98143	0	4.03579	6.38475	0	0	0	11.4449	4.69891	0	0	0	0	0	0	8.14843	0
ENST00000473012.1	0	0	0	0	0	0	3.76248	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000652514.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000472254.1	0	11.8315	0	15.8528	3.13876	0	0	0	0	0	9.70658	7.26163	4.53238	0	0	0	0	0	3.67127	0
ENST00000466193.1	0	0	0	0	0	0	0	0	5.38756	0	0	0	0	0	0	0	0	0	0	0
ENST00000465678.1	0	7.56326	0	0	0	0	0	0	0	0	4.04456	0	3.68824	15.0898	0	0	0	0	6.19914	0
ENST00000474290.1	0	6.54042	0	0	0	0	0	0	0	0	0	0	0	0	5.3534	0	0	0	0	0
ENST00000381359.5	9.49289	8.86715	12.7724	4.7957	6.83521	26.421	20.4542	0	17.072	32.2004	26.3519	15.7658	0	6.91061	6.84112	26.2941	24.6434	5.22896	1.95354e-08	20.9531
ENST00000630046.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000249786.9	35.5419	36.4726	31.1766	26.0844	33.8917	25.2833	31.1505	47.3196	44.0583	27.5591	24.3852	34.2656	43.5349	35.2087	21.8522	19.9229	7.87285	48.0149	50.1112	25.8895
ENST00000486144.1	53.2868	36.4033	35.0657	29.395	46.5007	31.8178	38.6613	28.183	46.4661	15.8268	44.284	28.9829	53.248	38.729	15.5298	22.9874	52.6002	26.5999	35.4897	30.8189
ENST00000409960.6	0	9.23449	0	2.54882	0	0	0	0	0	6.26212	7.20623	0	0	0	0	0	5.75904	0	0.00344152	0
ENST00000409646.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36338	0	0	0
ENST00000445816.5	0	0	0	0	0	0	13.0817	0	0	0	1.11314e-08	0	8.57535	8.42383	9.43755	0	19.4813	0	0	9.92383e-08
ENST00000339624.9	39.0818	18.9623	44.0518	15.4839	53.4595	22.973	26.3911	41.8141	35.498	19.686	0	0	0	13.7886	0	0	26.8777	0	43.4264	0
ENST00000409291.5	8.2539	0	0	0	0	0	0	0	0	0	0	0	0	4.08547	0	0	0	3.75827	0	0
ENST00000409617.6	0	0	0	0	0	2.31147	0	0.506955	3.09638	0	0	0	0	0	0	5.44396	0	0	0	0
ENST00000448830.2	0	1.67115	0.499988	0	3.30247	1.07778	2.05193	2.02909	0	1.73261	0	0	0	0	0.934776	0	0	0	2.43934	0
ENST00000475927.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000402131.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000403425.5	0	11.8306	0	0	0	0	21.7626	20.9526	10.2151	0	12.3496	0	0	0	0	21.5578	32.6536	22.618	10.6373	32.377
ENST00000430901.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000409614.1	164.737	145.392	168.24	184.818	173.83	365.136	233.552	165.941	320.219	260.89	217.118	178.437	239.451	204.614	177.709	237.759	281.417	67.4477	224.792	205.594
ENST00000431018.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000450521.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000382134.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000435961.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000265029.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000420570.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000488561.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000382136.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000298746.5	5.90315	7.96515	7.50212	12.8003	10.6284	10.5955	8.84124	7.48135	8.97876	10.9258	5.84163	3.13222	8.34711	4.33967	8.37614	17.4085	8.63078	17.2766	7.156	11.8862
ENST00000485065.1	0	0	3.85149	0	8.20387	5.65436	0	0	0	5.20881	0	0	0	0	0	4.08958	0	0	0	0
ENST00000370905.4	0	0	0	0	0.323986	0	0.312991	0.452512	0.885595	0	0	0	0	0	0	0	0.30648	0	0	0
ENST00000407079.1	0	0	0	0	0	0	0	0.501166	0.967631	0	0	0	0	1.01779	0	0	0	0	0	0
ENST00000395339.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000374882.8	10.3482	8.45554	2.2719	4.83731	4.59549	32.098	42.3641	14.4163	13.7683	32.4274	19.469	14.2673	2.56072	4.59503	12.9676	31.5951	44.4728	11.6393	24.4359	62.8192
ENST00000374881.3	0	1.3351e-05	0	0	0	0	0	0	0	3.84273e-08	0	0	24.5067	27.3601	0	0	0	0	0	0
ENST00000650793.2	16.5912	17.0927	5.92488	14.8266	12.5171	3.96609	10.0434	18.011	11.3437	8.14159	19.5948	15.1756	12.9785	20.117	6.98285	10.9018	13.8543	23.8852	7.73263	20.5733
ENST00000650411.1	0	7.7196	5.66246	4.9633	0	0	4.7173	0	0	0	0	3.70278	1.53489	1.41699	1.86829	0	5.19164	0	3.77508	1.97034
ENST00000697612.1	12.4647	5.3727	0	0	15.931	6.14205	8.90279	7.78289	10.7662	14.0459	13.2768	6.68354	7.59778	4.58963	3.75251	3.3309	6.07503	14.6739	4.36233	5.0303
ENST00000484003.1	0.630557	0.703581	2.39861	1.27937	0	0.901984	1.5655	0.192067	0.540343	0.770132	0.377382	2.08979	1.4009	0.372689	1.62604	0.567724	0	0	1.00211	1.18902
ENST00000338487.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000472493.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43746	0	0	0	0	0	0
ENST00000372700.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000707120.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000707121.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000473072.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000372702.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000464872.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000478873.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000605915.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000308475.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000479884.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000394707.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000494588.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000607009.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000707122.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000394901.7	0	5.22263	8.9866	2.59262	7.94736	0	2.52846	6.49723	5.59445	6.06396	10.4315	0	5.70923	9.6067	4.22075	0	0	0	0	0
ENST00000378895.9	21.3667	13.6127	17.2206	7.06094	12.3338	3.55541	6.73733	9.37032	11.5678	8.63454	14.8688	11.4029	13.7751	8.90671	13.5677	6.82605	8.60118	4.77362	18.3827	11.9576
ENST00000426464.2	0	0	0	6.63271	0	5.70627	0	0	0	0	0	5.88313e-06	0	0	0	0	0	0	0	0
ENST00000581974.1	0	0	0	0	38.4061	0	0	9.37408	0	0	20.544	51.1008	0	19.029	0	0	0	0	0	0
ENST00000581759.1	0	0	0	3.03288	0	0	0	0	0	0	0	0	0	3.09964	0	0	0	4.28453	0	0
ENST00000290374.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000368599.4	0.623953	0.385677	0.191597	0.193336	1.14776	0	0.185374	0	0.177128	0.179803	0.205449	0.593393	0	0.38856	0.942514	0	0.182001	0.908765	0	0.533648
ENST00000628083.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000368597.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000452373.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000405399.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000368596.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000468154.1	18.5908	10.9244	0	0	0	0	0	0	5.33299	0	0	6.06755	5.74589	0	0	0	0	0	5.17496	0
ENST00000232003.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
